Mean_NDSM,SCI_NM,CMMN_NM,CON_DEC,Specie,names,min,max,avg,std,ske,kur,p05,p25,p50,p75,p90,c00,int_min,int_max,int_avg,int_std,int_ske,int_kur,int_p05,int_p25,int_p50,int_p75,int_p90
1040.232558,Quercus rubra,Red oak,1,2,5324,4.06,12.42,9.68,2.07,-0.72,2.64,6.11,8.75,9.81,11.45,11.94,132,2546,11122,4866,1646.01,1.01,4.25,2814,3484,4623,5929,6955
720.5384615,Acer platanoides,Norway maple,1,1,5329,1.37,9.4,5.34,2.74,-0.45,1.62,1.42,1.53,6.39,7.43,8.32,139,2546,32767,8056,8496.28,1.86,5.12,2814,3350,4154,7839,24717
455.7285714,Juniperus virginiana,Eastern redcedar,0,10,5336,1.42,6.59,4.18,1.05,0.1,2.6,2.92,3.42,4.01,5.11,5.67,253,2814,32767,11317,8341.18,0.78,2.16,3430,4556,6432,18492,24066
1028.22619,Cercis canadensis,,1,5,5346,1.38,14.93,6.33,3.71,0.61,2.62,1.47,4.15,5.73,8.68,12.79,162,2546,32767,7476,7787.84,1.84,4.91,2687,3216,3886,6030,23563
504.1666667,Taxodium distichum,Bald cypress,0,6,5347,2.11,9.72,3.87,1.8,1.9,6.86,2.14,2.6,3.79,4.33,4.93,18,3082,25996,6097,5893.72,2.55,8.27,3196,3383,4020,4522,10894
700.3818182,Quercus rubra,Red oak,1,2,5366,1.41,12.93,6.71,2.62,-0.33,2.71,1.68,5.48,6.95,8.64,9.38,204,2814,32767,13822,8354.95,0.39,2.03,3350,5326,13266,21066,25688
785.7272727,Platanus species,Plane tree,1,4,5372,1.54,11.88,6.9,2.5,0.33,2.15,3.84,5.22,5.98,8.91,10.56,94,2412,9916,3781,1052.53,2.41,13.57,2680,3082,3551,4154,4958
913.5,Quercus rubra,Red oak,1,2,5390,4.69,9.98,8.79,1.43,-2.04,6.34,6.53,8.64,9.15,9.65,9.89,12,2814,4422,3529,425.03,0.43,2.82,2961,3316,3484,3752,3993
666.515625,Quercus rubra,Red oak,1,2,5394,3.08,9.77,6.34,1.15,0.24,3.99,4.7,5.57,6.21,7.02,7.63,73,2546,7102,3734,902.03,1.43,5.69,2680,3082,3484,4422,4663
781.5333333,Platanus occidentalis,American sycamore,1,4,5396,1.47,11.71,7.05,2.34,-0.19,2.72,3.59,5.36,7.06,8.22,10.16,109,2546,23718,5707,3591.86,2.64,10.98,2868,3618,4288,6298,9273
1444.5,Quercus rubra,Red oak,1,2,5397,2.84,20.85,7.51,6.35,0.82,1.98,2.88,2.91,3.02,13.29,17.42,49,2680,32767,16674,13331.4,0.2,1.19,2814,3350,11658,32767,32767
1041.73913,Taxodium distichum,Bald cypress,0,6,5407,5.41,12.81,8.85,2.08,0.4,2.06,6.3,7.66,8.32,10.21,11.74,19,2680,5628,3865,808.04,0.57,2.57,2801,3283,3752,4355,4824
956.9888889,Taxodium distichum,Bald cypress,0,6,5408,4.76,14.98,8.85,2.48,0.22,2.14,5.54,6.68,9.16,10.56,11.86,75,2680,6968,3607,747.95,1.85,7.67,2814,3082,3484,3886,4502
520.7941176,Acer platanoides,Norway maple,1,1,5409,2.85,6.35,4.69,0.96,-0.07,2.02,3.34,3.85,4.75,5.31,6.06,29,2680,6700,3747,764.32,1.94,8.37,3002,3216,3618,4154,4449
1017,Quercus rubra,Red oak,1,2,5412,5.53,13.74,9.28,3.61,0.22,1.2,5.8,6.9,8.92,11.29,12.76,4,3752,5628,4389,857.15,0.8,1.6,3772,3852,4087,4623,5226
773.8125,Platanus occidentalis,American sycamore,1,4,5416,1.38,11.6,7.14,2.68,-0.61,2.34,1.66,5.29,7.92,9.22,10.21,346,2546,32767,6022,4731.33,3.18,13.82,2948,3618,4556,6130,9581
794.2112676,Ulmus parvifolia,Chinese elm,1,3,5418,2,9.69,7.17,1.74,-0.54,2.61,4.33,5.97,7.46,8.57,9.28,101,2546,8174,3982,983.3,1.27,5.55,2814,3216,3752,4556,5226
626.0625,Ulmus parvifolia,Chinese elm,1,3,5419,2.26,8.18,5.72,1.62,-0.46,2.26,2.86,5.16,5.98,6.95,7.74,33,2546,6030,3659,887.27,0.82,3.08,2626,2948,3484,4154,4797
762.5806452,Ulmus parvifolia,Chinese elm,1,3,5425,1.44,9.6,7.43,1.84,-1.17,4.02,4.12,6.58,7.84,8.89,9.23,82,2546,32767,4124,3283.42,8.19,71.51,2821,3216,3618,4288,4811
464.6111111,Taxodium distichum,Bald cypress,0,6,5432,1.4,6.45,4.26,1.37,-0.27,2.57,1.53,3.47,4.24,5.08,6.11,32,3082,32767,7396,7048.93,2.78,9.15,4020,4522,5226,6298,7062
419.3809524,Taxodium distichum,Bald cypress,0,6,5434,2.45,5.44,3.74,0.92,0.38,1.93,2.58,3.09,3.74,4.09,5.07,25,2680,6164,4443,1065.48,0.1,1.6,3082,3484,4288,5494,5762
888.0113636,Taxodium distichum,Bald cypress,0,6,5437,2.32,13.27,7.51,2.77,0.11,1.96,3.42,4.87,7.6,9.69,11.16,1412,2412,28944,10154,5373.31,0.8,3.16,3618,5494,9246,13668,17688
673.6052632,Platanus occidentalis,American sycamore,1,4,5445,1.63,9.84,4.76,2.44,0.53,2.31,1.64,3.06,4.37,6.31,8.43,56,2680,32767,7201,7953.42,2.16,6.21,2948,3450,3752,5025,22780
949.8598131,Ilex opaca,American Holly,0,8,5447,1.37,11.65,8.07,2.77,-1.13,3.28,1.82,7.22,8.89,10.1,10.79,218,2546,22378,5244,3134.27,3.1,13.9,3082,3618,4288,5494,7812
595.6486486,Acer platanoides,Norway maple,1,1,5455,1.41,8.94,4.98,2.38,0.25,1.69,1.59,2.62,4.87,7.7,8.32,71,2680,17420,5305,3313.4,1.88,5.77,2948,3350,4020,5561,10452
868.255814,Platanus occidentalis,American sycamore,1,4,5462,1.39,13.76,7.12,2.94,0.17,2.45,1.64,5.04,6.82,9.19,11,150,2546,32767,5521,6399.71,3.67,15.07,2814,3216,3819,4656,5641
551.1458333,Ulmus parvifolia,Chinese elm,1,3,5464,2.47,6.32,5.33,0.75,-1.66,5.84,3.93,5.07,5.57,5.79,6.01,85,2814,7504,4740,1123.41,0.43,2.38,3216,3886,4556,5494,6164
1439.754513,Pinus strobus,White pine,0,7,5476,1.37,24.51,12.4,6.02,0.32,1.81,4.07,7.34,10.74,17.72,21.16,798,2412,29480,9835,5860.73,1.05,3.59,3350,4824,8576,12998,18090
1008.284483,Platanus occidentalis,American sycamore,1,4,5493,4.2,14.26,9.18,2.23,-0.14,2.27,5.1,7.52,9.24,10.83,12.16,166,2546,29346,5286,4035.56,4.08,21.33,2847,3484,4154,5628,7504
652,Quercus rubra,Red oak,1,2,5499,3.65,9.26,5.64,2.28,0.76,1.78,3.77,4.24,4.59,6.46,8.14,5,3350,4288,3940,386.05,-0.65,1.59,3430,3752,4154,4154,4234
964.7207207,Quercus rubra,Red oak,1,2,5504,1.52,14.61,7.83,3.84,0.56,1.92,2.6,5.21,6.27,12.56,13.99,358,2680,28810,10626,8456.34,0.71,1.87,3082,3752,4958,19530,23616
1281.346154,Pinus strobus,White pine,0,7,5511,1.42,17.6,11.88,3.73,-0.76,2.94,6,8.53,12.87,14.77,16.04,627,2680,28542,10857,5648.1,0.75,2.93,3618,6432,9782,14606,19162
513.125,Ulmus parvifolia,Chinese elm,1,3,5517,1.37,6.26,4.55,1.23,-1.13,3.72,1.56,4.01,4.75,5.42,5.78,63,2680,32767,6237,6923.05,3.27,12.28,3082,3618,4288,4958,7477
442.875,Ulmus parvifolia,Chinese elm,1,3,5519,2.79,5.32,4.17,0.81,-0.28,1.9,2.88,3.72,4.32,4.8,5.2,23,2814,6432,4148,867.93,0.67,3.18,3082,3618,4154,4623,5199
488.7692308,Acer platanoides,Norway maple,1,1,5521,2.44,7.06,3.61,1.44,1.32,3.02,2.61,2.79,2.85,3.75,6.19,47,2814,32767,16986,10625.4,-0.18,1.5,3028,3886,19430,25593,29461
782.4166667,Taxodium distichum,Bald cypress,0,6,5524,4,9.74,7.29,1.49,-0.53,2.62,4.15,6.54,7.28,8.47,9.09,50,2680,6164,3945,884.79,0.67,3.05,2680,3249,3886,4288,5092
633.6,Cercis canadensis,Redbud,1,5,5526,3.91,7.84,5.77,0.71,-0.02,3.46,4.59,5.35,5.74,6.22,6.55,219,2546,10050,4479,1286.23,1.12,4.62,2814,3484,4154,5226,6191
1137.092437,Taxodium distichum,Bald cypress,0,6,5528,2.66,18.66,11.32,4.15,0.09,2.21,4.39,8.09,11.4,13.97,18.25,457,2546,29480,12646,7102.05,0.56,2.4,3484,6298,11792,17152,23343
1207.8,Taxodium distichum,Bald cypress,0,6,5529,2.46,18.96,10.53,3.82,-0.31,2.13,3.76,7.59,10.83,13.42,15.21,118,2948,26532,11464,6567.58,0.41,1.97,3350,4857,10787,16482,21078
1629.686636,Cercis canadensis,Eastern redbud,1,5,5531,1.54,22.41,13.19,6.44,-0.39,1.6,3.14,6.42,15.73,18.5,20.4,424,2412,31304,5645,4344.51,2.85,11.41,2814,3350,4154,5494,10452
1912.219178,Cercis canadensis,Eastern redbud,1,5,5542,10.58,21.56,16.55,3.22,0,1.63,11.56,13.97,15.94,19.88,20.78,424,2546,12194,4570,1492.01,1.49,6.15,2948,3450,4154,5360,6526
1232.154639,Platanus occidentalis,American sycamore,1,4,5551,1.42,17.49,9.42,4.6,-0.39,1.77,2.64,3.07,11.43,12.63,14.6,439,2278,32767,9704,9830.02,1.38,3.17,2948,3484,4690,9246,28766
1209.955782,Quercus rubra,Red oak,1,2,5555,1.37,19.5,10.75,3.99,-0.04,2.42,4.41,7.98,10.53,13.54,16.6,1805,0,32767,14249,7566.21,0.21,1.97,3618,7236,14204,20368,24790
1381.65,Taxodium distichum,,0,6,5569,1.38,18.42,11.4,3.84,-0.48,2.24,4.67,8.45,12.24,14.01,16.09,482,2546,27738,10059,6902.21,0.56,1.83,2948,3919,6767,17252,19685
1112.826667,Quercus rubra,Red oak,1,2,5576,1.79,15.64,8.1,4.29,0.34,1.72,2.73,4.56,6.88,11.99,14.7,268,2546,31304,7848,7361.63,1.73,4.56,2948,3484,4288,7236,22016
798.4117647,Cercis canadensis,Eastern redbud,1,5,5578,1.49,10.76,6.22,2.86,-0.27,2,1.53,4.58,6.85,7.79,9.83,70,2546,32767,6348,6299.63,2.98,11.62,2814,3350,4020,5996,11886
830.5357143,Acer platanoides,Norway maple,1,1,5589,1.37,10.94,7.04,2.04,-0.27,2.96,3.97,5.64,7,8.6,9.85,178,2948,32767,16799,8443.48,-0.23,1.73,3484,8609,18760,23690,27497
625.6571429,Tsuga canadensis,Hemlock,0,,5,1.37,11.02,7.29,2.84,-0.63,2.03,2,4.61,8.19,9.82,10.38,512,2412,32767,14734,9683.86,0.29,1.51,3618,5092,12462,24388,27872
403.0571429,Pinus taeda,Loblolly Pine,0,7,5603,1.49,5.42,3.46,0.9,-0.21,2.4,1.79,2.96,3.54,4.06,4.69,152,3216,28944,14821,6710.85,0.04,2.01,4496,9112,14807,19865,23035
407.15,Pinus taeda,Loblolly Pine,0,7,5604,1.72,5.19,3.42,0.95,0.19,1.81,2.27,2.42,3.29,4.15,4.73,82,3618,24522,12106,5729.74,0.16,1.75,4295,6700,11457,17118,19269
815.9047619,Ilex opaca,American Holly,0,8,5608,1.45,10.94,5.82,3.81,0.03,1.34,1.49,1.58,6.86,9.21,10.7,21,2814,16482,7612,4882.94,0.58,1.59,2814,3618,5092,12462,15008
511.0655738,Quercus rubra,Red oak,1,2,5613,2.27,12.58,4.05,2.85,1.74,4.82,2.28,2.37,2.48,4.82,9.64,49,2814,32767,17512,13476.3,0.08,1.12,3082,3752,13668,32767,32767
698.0833333,Acer platanoides,Norway maple,1,1,5614,1.54,9.11,5.69,2.17,-0.74,2.42,1.63,4.49,6.26,7.28,8.08,101,2680,32767,7375,8913.08,2.21,6.2,2948,3216,3886,4690,26398
319.7352941,Taxodium distichum,Bald cypress,0,6,5615,2.53,16.31,10.81,6.03,-0.5,1.27,2.69,3.32,14.88,15.74,16.04,83,2814,32767,18558,8983.07,-0.27,1.87,3779,9715,20636,25593,29051
420.9230769,Ulmus parvifolia,Chinese elm,1,3,5618,2.87,4.71,3.92,0.56,-0.36,1.79,3.08,3.46,4.1,4.35,4.49,17,3082,5360,3941,697.99,0.48,1.98,3082,3350,3886,4422,4797
1454.508227,Pinus strobus,White pine,0,7,5619,3.31,24.77,12.33,4.39,-0.06,2.75,3.96,9.62,12.58,15.06,18.4,1166,2412,32767,11141,8473.73,0.81,2.42,2948,3752,7906,17330,24455
365.28,Cercis canadensis,Eastern redbud,1,5,5620,2.64,4.24,3.37,0.41,0.34,2.27,2.76,3.09,3.3,3.67,3.98,47,3484,18626,8901,4350.43,0.67,2.22,4060,5159,7504,11390,15330
1053.804348,Ulmus parvifolia,Chinese elm,1,3,5654,3.07,12.93,10.12,2.21,-0.93,3.07,5.45,9.2,10.39,11.99,12.51,347,2278,6164,3416,657.44,1.31,5.13,2680,2948,3216,3752,4288
1869.693182,Acer platanoides,Norway maple,1,1,5662,2.08,24.86,15.51,5.47,-0.82,2.87,3.25,12.93,16.75,19.39,21.1,456,2412,14472,3935,1373.28,2.78,15.18,2680,3082,3484,4422,5561
1178.914894,Taxodium ascendens,Pond cypress,0,6,5665,1.39,14.49,10.58,4.33,-1.28,3.15,1.52,9.67,12.72,13.67,13.86,92,2546,30035,6062,5759.41,2.86,10.1,3022,3484,4154,5427,7772
421.4285714,Ulmus parvifolia,Chinese elm,1,3,5666,2.75,5.44,3.73,0.83,0.75,2.26,2.87,3.08,3.47,4.38,4.89,22,2814,6030,4245,893.07,0.48,2.16,3223,3517,4221,4522,5494
509.1333333,Quercus rubra,Red oak,1,2,5667,3.6,6.39,4.8,0.77,0.02,2.19,3.73,4.08,4.96,5.21,5.61,22,2948,7102,4495,1079.73,0.96,3.26,3095,3953,4221,4690,6124
514.3571429,Ulmus parvifolia,Chinese elm,1,3,5683,3.25,5.85,4.65,0.6,-0.36,2.48,3.6,4.29,4.73,5.05,5.4,144,2814,9112,5006,1312.7,0.53,2.7,3236,4020,4824,5896,6834
1026.207792,Ilex opaca,American Holly,0,8,5687,1.5,12.7,8.48,3.01,-0.57,2.1,2.86,6.42,9.55,10.91,11.81,216,2814,23450,9703,4852.91,0.54,2.34,3484,5494,8978,13299,17152
626.4318182,Ulmus parvifolia,Chinese elm,1,3,5691,1.51,7.29,4.73,1.93,-0.43,1.67,1.91,2.03,5.31,6.48,6.89,108,2546,30035,8345,7790.03,1.61,4.07,3082,3752,4690,7973,22901
573.4259259,Acer platanoides,Norway maple,1,1,5699,3.43,8.49,5,1.28,1.09,3.47,3.55,4.05,4.67,5.43,7.02,81,2412,8308,4020,1004.33,1.3,6.03,2680,3350,3886,4556,5092
501.0714286,Cedrus deodora,Deodar cedar,0,9,5705,1.4,8.06,3.79,1.73,0.6,2.5,1.53,2.51,3.54,4.58,6.51,84,3082,32767,13840,6877.85,0.61,3.22,4194,8341,12864,18458,21453
599.6969697,Acer platanoides,Norway maple,1,1,5714,1.44,8.17,4.49,1.97,-0.03,2.05,1.54,3.29,4.42,5.84,7.17,76,2680,32767,6519,6263.02,2.71,9.86,2948,3484,4087,6130,14338
717.7727273,Ulmus parvifolia,Chinese elm,1,3,5721,2.02,9.4,5.81,1.79,0.66,2.12,4.03,4.46,4.94,7.17,8.6,86,2680,17152,7219,4373.02,0.51,1.71,2814,3383,4489,10988,13802
618.5454545,Ulmus parvifolia,Chinese elm,1,3,5723,1.37,8.57,5.5,1.97,-0.26,2.12,2.15,4.07,5.64,6.93,8.05,72,2948,28766,4624,3117.43,6.63,50.86,2948,3584,4020,4690,5749
915.9122807,Ulmus parvifolia,Chinese elm,1,3,5724,1.38,14.45,8.21,4.7,-0.31,1.46,1.48,3.15,9.86,12.45,13.55,175,2412,28676,6619,6208.63,1.74,4.57,2814,3216,3886,4824,18170
1414.640227,Tsuga canadensis,Hemlock,0,,64,1.37,21.66,11.13,5.36,-0.19,1.98,1.92,7.45,11.36,15.56,17.9,845,2412,32767,7969,7455.97,1.64,4.33,2814,3484,4288,8174,22324
632.7924528,Ulmus parvifolia,Chinese elm,1,3,5730,1.41,7.4,5.97,1.16,-0.98,3.98,4.2,5.34,6.22,6.95,7.22,129,2680,9112,4893,1311.23,0.62,3.01,3136,3886,4824,5628,6834
601.0540541,Ilex opaca,American Holly,0,8,5744,1.37,8.81,6.04,2.21,-0.55,1.79,2.21,3.92,7.25,7.83,8.28,665,2814,31304,17441,8905.03,-0.29,1.59,3886,8040,19698,24959,28006
367.3636364,Cedrus deodora,Deodar cedar,0,9,5745,1.37,4.99,2.89,0.9,0.22,2.03,1.65,1.98,2.98,3.62,4.14,157,4020,29212,15097,6248.72,-0.07,2.05,5065,9514,15812,19832,22432
1019.593407,Cedrus deodora,Deodar cedar,0,9,5751,1.47,15.57,7.41,4.65,0.06,1.43,1.67,2.25,7.87,12.08,13.33,267,2546,24790,5218,3556.32,2.49,9.3,2814,3350,3886,5092,10238
680.5652174,Taxodium distichum,Bald cypress,0,6,5758,2.65,9.15,5.77,2.1,-0.03,1.57,2.91,3.42,5.94,7.86,8.52,63,2814,7236,4118,903.14,0.91,3.85,2948,3350,4020,4623,5333
558.75,Ulmus parvifolia,Chinese elm,1,3,5759,1.38,6.12,5.22,0.95,-2.29,9.15,3.75,5.04,5.48,5.87,6.05,34,2814,8978,4225,1246.27,1.85,7.11,3035,3383,3819,4656,5722
746.4230769,Quercus rubra,Red oak,1,2,5763,1.44,10.86,5.72,2.96,0.17,1.93,1.52,3.3,5.66,7.77,10.1,39,2680,31304,6306,7451.44,2.59,7.9,2680,3216,4020,4355,9709
881.8153846,Quercus rubra,Red oak,1,2,5765,1.37,17.51,5.67,2.98,1.47,5.76,1.62,3.8,5.25,6.56,9.06,248,2546,28944,5410,4295.24,3.25,13.94,2814,3484,4020,5226,7933
701.0769231,Quercus rubra,Red oak,1,2,5774,3.99,12.78,6.79,2.91,1.23,3.18,4.25,5.01,6.58,7.09,9.66,7,2948,6298,4192,1162.31,0.73,2.12,3069,3417,3752,4757,5494
529.4848485,Taxodium distichum,Bald cypress,0,6,5776,3.32,6.99,4.96,0.99,0.46,2.11,3.73,4.17,4.81,5.69,6.5,46,2546,6164,4000,776.72,0.5,3.02,2948,3383,3886,4556,4891
517.0333333,Pinus strobus,White pine,0,7,5780,2.39,7.45,4.56,1.41,0.35,2.24,2.66,3.14,4.58,5.3,6.88,107,3350,26934,13629,6166.23,0.11,1.95,4234,8308,13266,18961,21547
1210.870879,Acer platanoides,Norway maple,1,1,5781,1.37,16.11,10.75,2.97,-0.62,3.57,5.4,8.78,10.82,13.18,14.58,1419,2412,32767,9126,10208.4,1.72,4.18,2814,3484,4556,6968,32767
466.4,Acer platanoides,Norway maple,1,1,5791,3.92,5.24,4.62,0.61,-0.27,1,3.94,4.01,4.91,5.04,5.16,5,2814,4154,3404,581.01,0.04,1.24,2814,2814,3618,3618,3940
513.4615385,Acer platanoides,Norway maple,1,1,5798,1.44,7.17,4.38,1.54,-0.71,2.86,1.46,4.05,4.53,5.25,6.16,30,2680,28766,5099,5021.21,3.8,17.42,2801,3350,3484,4254,6834
437.4666667,Cercis species,Redbud,1,5,5799,1.37,4.79,4.11,0.74,-2.85,10.64,2.04,4.13,4.31,4.45,4.6,67,2948,12998,5654,2111.04,1.2,4.47,3256,4020,5092,6834,8120
598.275,Ulmus parvifolia,Chinese elm,1,3,5803,1.41,6.98,5.39,1.47,-1.71,5.17,1.48,5.14,5.71,6.34,6.66,105,2814,19698,4824,1918.41,4.93,36.23,3216,4020,4422,5226,6110
1147.545455,Ilex opaca,American Holly,0,8,5804,10.43,11.82,11.25,0.55,-0.57,1.56,10.44,10.62,11.45,11.72,11.79,13,3752,10720,5473,2016.57,1.49,4.18,3752,4422,4958,5360,7772
1378.641975,Quercus rubra,Red oak,1,2,5815,1.41,21.04,10.98,6.24,-0.34,1.69,1.45,3.82,12.53,15.9,18.4,59,2546,19832,4897,3310.61,2.56,9.79,2801,3082,3886,4757,9782
1003.25,Quercus rubra,Red oak,1,2,5823,2.86,15.17,9.19,3.16,-0.22,2.17,3.86,6.54,9.58,11.59,13.12,74,2412,11524,3553,1179.76,4.48,29.25,2546,3082,3283,3752,4248
597.3846154,Quercus rubra,Red oak,1,2,5827,4.42,8.61,5.55,1.47,1.33,3.24,4.45,4.65,4.84,5.84,6.97,7,3216,4154,3637,313.58,0.3,1.96,3256,3484,3618,3752,3993
1111.146465,Platanus occidentalis,American sycamore,1,4,5830,1.37,15.83,9.57,3.3,-0.62,2.88,2.56,7.41,10.07,12.29,13.5,731,2412,32767,5591,4502.47,4.26,23.15,2948,3484,4288,5762,8174
390.7666667,Taxodium distichum,Bald cypress,0,6,5835,1.41,5.4,3.39,1.07,-0.11,2.11,1.63,2.73,3.39,4.2,4.82,47,2948,17152,7607,3874.96,1.1,3.09,3658,4824,6432,9045,15142
754.3253012,Platanus occidentalis,American sycamore,1,4,5836,1.42,10.73,5.89,2.66,-0.57,2.04,1.55,2.84,6.85,7.69,8.34,143,2680,32767,8414,7183.75,2.12,7.19,3082,3752,5762,9849,16080
659.3541667,Taxodium distichum,Bald cypress,0,6,5837,1.7,9.56,5.59,1.77,0.08,2.55,2.87,4.3,5.33,6.93,8.12,91,2546,23690,4729,2498.29,5.25,38.25,2814,3685,4154,5293,6432
665.0172414,Ilex opaca,American Holly,0,8,5842,1.66,10.25,5.94,1.4,-0.57,4.56,3.18,5.28,6.26,6.8,7.13,282,3216,29212,13235,6397.44,0.43,2.38,4422,8107,12730,17252,22874
1488.822511,Quercus rubra,Red oak,1,2,5843,1.37,23.92,8.99,5.31,1.04,3.31,3.23,4.61,7.59,12.08,17.46,773,2278,29480,9527,7598.74,1.09,2.87,2814,3752,5762,14874,22217
996.5,Pinus strobus,White pine,0,7,5844,1.44,15.11,7.7,3.37,0.63,2.51,3.6,5.79,6.64,9.74,13.15,257,0,29480,11944,8141.08,0.67,2.1,3216,4824,8844,19028,24844
911.3927126,Taxodium distichum,Bald cypress,0,6,5845,1.38,15.27,6.62,3.62,0.6,2.36,1.88,3.64,5.96,8.81,12.46,761,2680,32767,9685,6588.22,1.13,3.89,3082,4154,8442,13534,18614
886.2769231,Juniperus virginiana,Eastern red-cedar,0,10,5846,1.46,12.69,7.66,2.51,-0.33,2.53,3.75,6.11,7.83,9.68,10.82,161,3082,28810,14957,6843.46,0.03,2.05,4288,9916,15142,20368,23852
774.9617834,Juniperus virginiana,Eastern redcedar,0,10,5849,1.37,11.62,6.99,2.52,-0.73,2.66,1.94,5.78,7.54,8.71,9.84,379,2546,19832,8707,4114.1,0.58,2.67,3216,5226,8308,11390,14552
353.2307692,Cedrus deodora,Deodar cedar,0,9,5856,1.73,5.64,2.93,1.05,1.27,3.33,1.85,2.33,2.54,3.19,4.86,44,4020,29480,15861,7853.78,-0.09,1.77,4194,9413,16980,21987,25487
553.5,Taxodium distichum,Bald cypress,0,6,5864,2.9,7.13,5.06,1.19,-0.09,1.94,3.19,4.32,5.12,6.25,6.38,21,3082,7102,4728,1189.62,0.5,2.03,3484,3618,4422,5628,6432
662.2285714,Ilex opaca,American Holly,0,8,5865,1.52,11.08,5.97,2.7,0.18,1.86,2.09,3.89,5.69,8.22,10.04,162,2814,29346,15391,7141.9,0.12,1.83,4844,9011,15410,21167,25179
1613.405405,Ilex opaca,American Holly,0,8,5869,1.37,24.37,11.76,6.9,-0.08,1.92,1.42,7.85,11.53,17.27,20.39,68,2546,32573,7411,7979.07,1.87,4.91,2948,3350,3886,4757,24053
1139.932692,Acer platanoides,Norway maple,1,1,5870,1.37,13.85,9.9,3.15,-1.2,3.83,3.01,8.35,10.71,12.22,13.12,301,2546,32767,7481,4716.24,2.24,10.46,2948,4154,6298,9514,12328
1110.23871,Acer platanoides,Norway maple,1,1,5871,1.56,13.99,9.54,3.1,-0.6,2.17,3.69,7.62,9.99,12.28,12.94,479,2278,26228,7828,3989.38,1.02,3.99,3082,4556,6834,10050,13668
1026.842105,Taxodium distichum,Bald cypress,0,6,5888,1.37,13.51,6.66,4.47,0.06,1.38,1.56,1.73,7.55,11.12,12.47,250,2546,32767,10457,9355.77,1.03,2.51,2948,3618,4824,17401,26228
629.4651163,Taxodium distichum,Bald cypress,0,6,5889,1.37,6.99,5.88,1.04,-2.85,12.62,4.56,5.53,6.14,6.43,6.73,58,2412,31304,5063,3841.91,5.61,38.28,2794,3484,4154,5695,6687
1176.763889,Quercus rubra,Red oak,1,2,5895,1.37,15.44,10.02,3.34,-0.85,3.88,1.4,8.51,9.98,12.47,14.02,70,2412,32767,4666,4769.27,4.87,27,2680,2981,3484,4254,6043
1331.388889,Quercus rubra,Red oak,1,2,5897,1.39,19.6,7.75,4.34,0.99,2.75,2.94,4.82,6.1,10.17,14.98,376,2412,29480,9979,6982.8,1.02,3.18,2948,4020,8174,14204,21152
611.1833333,Acer platanoides,Norway maple,1,1,5899,2.54,8.83,5.67,2.03,0.01,1.48,2.91,3.58,5.37,7.83,8.24,59,2680,32767,7653,8472.77,1.9,5,2814,3283,4020,6030,26228
837.6966292,Ulmus parvifolia,Chinese elm,1,3,5904,3.42,10.7,8.25,1.45,-0.62,3.2,5.58,7.35,8.37,9.46,10.02,132,2680,7102,4097,981.23,0.83,3.4,2814,3350,3886,4723,5226
618.5113636,Taxodium distichum,Bald cypress,0,6,5906,1.4,11.61,5.98,2.59,0.18,2.41,2.21,3.9,6.03,7.8,8.66,85,2680,32573,6990,7134.91,2.26,6.78,2841,3484,4154,5628,20341
665.2027027,Ulmus parvifolia,Chinese elm,1,3,5909,1.39,8.41,5.88,1.44,-0.34,2.28,3.46,4.9,6.03,7.05,7.62,380,2680,10720,4587,1327.35,1.22,5.21,2948,3618,4422,5360,6298
663.969697,Quercus rubra,Red oak,1,2,5928,3.67,8.26,5.9,1.43,0.1,1.68,3.88,4.61,6.13,7.01,7.84,26,2412,4556,3335,630.03,0.66,2.12,2680,2948,3082,3718,4355
1009.342857,Platanus occidentalis,American sycamore,1,4,5937,1.38,15.91,8.89,4.58,-0.3,1.7,1.68,4.49,10.06,12.76,14.51,238,2546,32767,8608,8711.06,1.75,4.63,2948,3618,4422,7370,24959
487.4444444,Ulmus parvifolia,Chinese elm,1,3,5938,2.47,5.82,4.53,0.76,-0.95,2.94,3.12,4.24,4.85,5.02,5.22,58,2814,7102,4819,1043.4,0.24,2.54,3082,4187,4824,5360,6298
344.9473684,Ulmus parvifolia,Chinese elm,1,3,5946,2.61,3.7,3.37,0.24,-1.06,4,2.96,3.24,3.42,3.57,3.6,32,2948,12194,7337,2496.49,0.01,1.97,3618,5326,7236,9547,10305
1002.108696,Juniperus virginiana,Eastern red-cedar,0,10,5951,4.52,14.4,8.97,2.87,0.23,1.85,4.89,7,8.44,11.36,13.47,127,2948,23852,9826,5233.64,0.89,3.11,3564,5561,8710,13132,16777
1866.025641,Pinus taeda,Loblolly Pine,0,7,5958,1.72,22.67,14.65,5.46,-0.6,2.24,4.89,11.24,16.07,19.14,20.99,699,0,28140,10050,5733.7,0.77,2.83,3216,5092,8844,13735,18626
2121.625,Pinus taeda,Loblolly Pine,0,7,5959,2.5,24.4,17.14,4.91,-0.94,3.17,6.39,14.56,18.78,20.39,22.02,477,2680,29078,10402,6369.63,0.91,3.05,3216,5226,8442,14740,19886
1291.230769,Taxodium distichum,Bald cypress,0,6,5970,3.56,18.03,11.77,2.61,-0.48,3.37,6.66,9.94,12.16,13.54,14.62,175,2546,12730,4772,1676.85,1.27,5.18,2814,3484,4288,5829,7182
